UBIGEO,DE_DEPARTAMENTO,DE_PROVINCIA,DE_DISTRITO,PERSONAS_HOGAR,BONO_COBRADO
70102,CALLAO,CALLAO,BELLAVISTA,1,NO
150107,LIMA,LIMA,CARABAYLLO,1.038285,NO
150104,LIMA,LIMA,BARRANCO,1,NO
150110,LIMA,LIMA,COMAS,1,NO
100601,HUANUCO,'LEONCIO PRADO',RUPA-RUPA,1,NO
70101,CALLAO,CALLAO,CALLAO,2,NO
110101,ICA,ICA,ICA,1,NO
150122,LIMA,LIMA,MIRAFLORES,1,NO
150108,LIMA,LIMA,CHORRILLOS,1,NO
40102,AREQUIPA,AREQUIPA,'ALTO SELVA ALEGRE',1,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2,NO
221001.001793,'SAN MARTIN','SAN MARTIN',MORALES,1.011161,NO
210785.791264,PUNO,LAMPA,AYAVIRI,1,NO
211300.501272,PUNO,'SAN ROMAN',JULIACA,1.50146,NO
150110,LIMA,LIMA,COMAS,2,NO
150101,LIMA,LIMA,LIMA,1,NO
150137,LIMA,LIMA,'SANTA ANITA',3,NO
150125,LIMA,LIMA,'PUENTE PIEDRA',1,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',3.658158,NO
150118,LIMA,LIMA,LURIGANCHO,1,NO
150112,LIMA,LIMA,INDEPENDENCIA,1,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',1,NO
130105,'LA LIBERTAD',TRUJILLO,'LA ESPERANZA',1,NO
150601,LIMA,HUARAL,HUARAL,3.237608,NO
150605,LIMA,HUARAL,CHANCAY,1,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',2,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',1,NO
110108.879755,ICA,ICA,PARCONA,1,NO
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',1,NO
160101,LORETO,MAYNAS,IQUITOS,1,NO
150112,LIMA,LIMA,INDEPENDENCIA,1,NO
150111,LIMA,LIMA,'EL AGUSTINO',2,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,NO
150130,LIMA,LIMA,'SAN BORJA',1,NO
150111,LIMA,LIMA,'EL AGUSTINO',2,NO
130702.087252,'LA LIBERTAD',PACASMAYO,GUADALUPE,1.958959,NO
110301.578708,ICA,CHINCHA,'PUEBLO NUEVO',1.000438,NO
150130,LIMA,LIMA,'SAN BORJA',1.347999,NO
130701.879674,'LA LIBERTAD',PACASMAYO,GUADALUPE,1.149543,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',1,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',1,NO
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',1,NO
210101,PUNO,PUNO,PUNO,1.703395,NO
120114,JUNIN,HUANCAYO,'EL TAMBO',1,NO
160112,LORETO,MAYNAS,'SAN JUAN BAUTISTA',1,NO
70101,CALLAO,CALLAO,CALLAO,2,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',3,NO
10304.516419,AMAZONAS,BAGUA,BAGUA,1,NO
40205,AREQUIPA,CAMANA,'NICOLAS DE PIEROLA',1.036296,NO
150142,LIMA,LIMA,'VILLA EL SALVADOR',1,NO
50108.913509,AYACUCHO,HUAMANGA,AYACUCHO,1.195833,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,1,NO
150142,LIMA,LIMA,'VILLA EL SALVADOR',1,NO
150110,LIMA,LIMA,COMAS,1,NO
150103,LIMA,LIMA,ATE,1,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,NO
21801,ANCASH,SANTA,CHIMBOTE,1,NO
150106,LIMA,LIMA,CARABAYLLO,1.917223,NO
150108,LIMA,LIMA,CHORRILLOS,2,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',1,NO
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,1,NO
150110,LIMA,LIMA,COMAS,2,NO
100164.847232,HUANUCO,HUANUCO,HUANUCO,1.025531,NO
180101,MOQUEGUA,'MARISCAL NIETO',MOQUEGUA,1,NO
200105,PIURA,PIURA,CASTILLA,1,NO
130206.623525,'LA LIBERTAD',ASCOPE,'SANTIAGO DE CAO',2.164332,NO
220909.882061,'SAN MARTIN','SAN MARTIN','LA BANDA DE SHILCAYO',1.232215,NO
120114,JUNIN,HUANCAYO,'EL TAMBO',1,NO
150110,LIMA,LIMA,COMAS,2,NO
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',1.978218,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2,NO
40112,AREQUIPA,AREQUIPA,PAUCARPATA,2,NO
120675.824189,JUNIN,TARMA,TARMA,1,NO
70101,CALLAO,CALLAO,CALLAO,2,NO
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,1,NO
110208.47702,ICA,CHINCHA,'PUEBLO NUEVO',2,NO
150111,LIMA,LIMA,'EL AGUSTINO',1,NO
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',1,NO
150118,LIMA,LIMA,LURIGANCHO,1,NO
211101,PUNO,'SAN ROMAN',JULIACA,1,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',3,NO
150121,LIMA,LIMA,'PUEBLO LIBRE',2.779029,NO
70103.38589,CALLAO,CALLAO,'LA PERLA',2,NO
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',1,NO
230101,TACNA,TACNA,TACNA,1.578874,NO
60111.072072,CAJAMARCA,CAJAMARCA,CAJAMARCA,1.812171,NO
120401,JUNIN,JAUJA,JAUJA,1,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',2,NO
120302.861389,JUNIN,CHANCHAMAYO,'SAN RAMON',1,NO
130102,'LA LIBERTAD',TRUJILLO,'EL PORVENIR',1,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,4,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',2,NO
220510,'SAN MARTIN',LAMAS,TABALOSOS,1.99096,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',2,NO
150201.199594,LIMA,BARRANCA,BARRANCA,3.948233,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',3,NO
120114,JUNIN,HUANCAYO,'EL TAMBO',1,NO
150101,LIMA,LIMA,LIMA,2,NO
150118,LIMA,LIMA,LURIGANCHO,1,NO
150122,LIMA,LIMA,MIRAFLORES,1,NO
150601,LIMA,HUARAL,HUARAL,1,NO
22973.900531,ANCASH,SANTA,'NUEVO CHIMBOTE',2,NO
120101,JUNIN,HUANCAYO,HUANCAYO,1.997424,NO
60262.698928,CAJAMARCA,CAJAMARCA,CAJAMARCA,1,NO
200601,PIURA,SULLANA,SULLANA,3.280158,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',1,NO
150113,LIMA,LIMA,'JESUS MARIA',2,NO
120893.177354,JUNIN,CHUPACA,CHUPACA,1.424076,NO
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',1,NO
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',1,NO
221003.323678,'SAN MARTIN','SAN MARTIN',MORALES,1.019221,NO
21809,ANCASH,SANTA,'NUEVO CHIMBOTE',1.82658,NO
150142,LIMA,LIMA,'VILLA EL SALVADOR',1,NO
150121,LIMA,LIMA,'PUEBLO LIBRE',1,NO
150103,LIMA,LIMA,ATE,3.190148,NO
220909,'SAN MARTIN','SAN MARTIN','LA BANDA DE SHILCAYO',1,NO
130102.406278,'LA LIBERTAD',TRUJILLO,'EL PORVENIR',1,NO
150202.32808,LIMA,BARRANCA,PARAMONGA,1.997686,NO
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',1.60189,NO
120134,JUNIN,HUANCAYO,SICAYA,1.021076,NO
150101,LIMA,LIMA,LIMA,1,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',2,NO
200597.540304,PIURA,SULLANA,SULLANA,1.93913,NO
150113,LIMA,LIMA,'JESUS MARIA',2,NO
150110,LIMA,LIMA,COMAS,2,NO
150114,LIMA,LIMA,'LA MOLINA',1,NO
120101,JUNIN,HUANCAYO,HUANCAYO,2.089439,NO
150101,LIMA,LIMA,LIMA,1,NO
150134,LIMA,LIMA,'SAN LUIS',1,NO
110106,ICA,ICA,PARCONA,1.971053,NO
70106,CALLAO,CALLAO,VENTANILLA,1.059733,NO
150117,LIMA,LIMA,'LOS OLIVOS',1,NO
150141,LIMA,LIMA,SURQUILLO,2.971509,NO
150110,LIMA,LIMA,COMAS,1,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',2,NO
150101,LIMA,LIMA,LIMA,3,NO
21801,ANCASH,SANTA,CHIMBOTE,1,NO
150110,LIMA,LIMA,COMAS,2,NO
40102,AREQUIPA,AREQUIPA,'ALTO SELVA ALEGRE',1,NO
27348.287269,ANCASH,SANTA,'NUEVO CHIMBOTE',1,NO
150114,LIMA,LIMA,'LA MOLINA',1,NO
220909.04575,'SAN MARTIN','SAN MARTIN','LA BANDA DE SHILCAYO',1,NO
150108,LIMA,LIMA,CHORRILLOS,2,NO
21801,ANCASH,SANTA,CHIMBOTE,1,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',2,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',3,NO
150128,LIMA,LIMA,RIMAC,1,NO
20885.554361,ANCASH,CASMA,YAUTAN,2.9252,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,NO
230110,TACNA,TACNA,'CORONEL GREGORIO ALBARRACIN LANCHIPA',1,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',1,NO
40101.201515,AREQUIPA,AREQUIPA,AREQUIPA,1,NO
150108,LIMA,LIMA,CHORRILLOS,2,NO
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,1,NO
150601,LIMA,HUARAL,HUARAL,1.965974,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',3,NO
81226.818041,CUSCO,'LA CONVENCION',URUBAMBA,1.001164,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,NO
70103,CALLAO,CALLAO,'CARMEN DE LA LEGUA REYNOSO',1,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',2,NO
210101,PUNO,PUNO,PUNO,1,NO
150101,LIMA,LIMA,LIMA,2,NO
160101,LORETO,MAYNAS,IQUITOS,1,NO
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',1,NO
120114,JUNIN,HUANCAYO,'EL TAMBO',1,NO
210900.357272,PUNO,LAMPA,AYAVIRI,1.099111,NO
150116,LIMA,LIMA,LINCE,1,NO
150118,LIMA,LIMA,LURIGANCHO,1,NO
21809,ANCASH,SANTA,'NUEVO CHIMBOTE',2,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',1,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',1,NO
130106.067929,'LA LIBERTAD',TRUJILLO,LAREDO,1.364587,NO
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',2,NO
150114,LIMA,LIMA,'LA MOLINA',1,NO
211101,PUNO,'SAN ROMAN',JULIACA,1,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,NO
130208,'LA LIBERTAD',ASCOPE,'CASA GRANDE',1,NO
40122,AREQUIPA,AREQUIPA,SOCABAYA,1.703135,NO
21801,ANCASH,SANTA,CHIMBOTE,1,NO
150139.788949,LIMA,LIMA,'SANTIAGO DE SURCO',3.549093,NO
130105.964346,'LA LIBERTAD',TRUJILLO,LAREDO,1.052545,NO
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',2.298817,NO
40103.115686,AREQUIPA,AREQUIPA,'CERRO COLORADO',2.364877,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2.690124,NO
150101,LIMA,LIMA,LIMA,1,NO
160101,LORETO,MAYNAS,IQUITOS,1.942483,NO
130105,'LA LIBERTAD',TRUJILLO,'LA ESPERANZA',2,NO
150110.379801,LIMA,LIMA,INDEPENDENCIA,5,NO
230110,TACNA,TACNA,'CORONEL GREGORIO ALBARRACIN LANCHIPA',1,NO
200101,PIURA,PIURA,PIURA,1,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',1,NO
150125,LIMA,LIMA,'PUENTE PIEDRA',1,NO
150114,LIMA,LIMA,'LA MOLINA',2,NO
150142.902374,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',4,NO
250105,UCAYALI,'CORONEL PORTILLO',YARINACOCHA,2,NO
120107,JUNIN,HUANCAYO,CHILCA,1,NO
150105,LIMA,LIMA,BREÑA,1.961813,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,NO
150113,LIMA,LIMA,'JESUS MARIA',1,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',3,NO
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',1.765485,NO
170199.170675,'MADRE DE DIOS',MANU,HUEPETUHE,1,NO
40103,AREQUIPA,AREQUIPA,CAYMA,1.858107,NO
21809,ANCASH,SANTA,'NUEVO CHIMBOTE',1,NO
40122,AREQUIPA,AREQUIPA,SOCABAYA,1.291954,NO
120603.986756,JUNIN,SATIPO,MAZAMARI,1.234516,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',3,NO
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,1,NO
150120.871806,LIMA,LIMA,'PUEBLO LIBRE',1,NO
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,1,NO
150108,LIMA,LIMA,CHORRILLOS,1,NO
230110,TACNA,TACNA,'CORONEL GREGORIO ALBARRACIN LANCHIPA',1,NO
150141,LIMA,LIMA,SURQUILLO,1,NO
130105,'LA LIBERTAD',TRUJILLO,'LA ESPERANZA',1,NO
180207.658694,MOQUEGUA,ILO,ILO,1,NO
130111,'LA LIBERTAD',TRUJILLO,'VICTOR LARCO HERRERA',1.694762,NO
150108,LIMA,LIMA,CHORRILLOS,1,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2,NO
150141,LIMA,LIMA,SURQUILLO,4,NO
21801,ANCASH,SANTA,CHIMBOTE,1,NO
21809,ANCASH,SANTA,'NUEVO CHIMBOTE',2.021802,NO
160108,LORETO,MAYNAS,PUNCHANA,2.618681,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',1,NO
150117,LIMA,LIMA,'LOS OLIVOS',2,NO
150111,LIMA,LIMA,'EL AGUSTINO',1,NO
40127.511242,AREQUIPA,AREQUIPA,YANAHUARA,1.197101,NO
20227.646098,ANCASH,HUARAZ,INDEPENDENCIA,1.546613,NO
150114,LIMA,LIMA,'LA MOLINA',1,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2,NO
150113,LIMA,LIMA,'JESUS MARIA',1,NO
210433.168231,PUNO,'EL COLLAO',ILAVE,1,NO
150103,LIMA,LIMA,ATE,1,NO
60101.018153,CAJAMARCA,CAJAMARCA,CAJAMARCA,2,NO
220102.740861,'SAN MARTIN',MOYOBAMBA,MOYOBAMBA,1,NO
150801,LIMA,HUAURA,HUACHO,1.043323,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,1,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',3.173342,NO
40123.415296,AREQUIPA,AREQUIPA,SOCABAYA,1,NO
150115.349373,LIMA,LIMA,'LA VICTORIA',2,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',2,NO
130811.809489,'LA LIBERTAD',PACASMAYO,GUADALUPE,1,NO
120402.457694,JUNIN,JAUJA,JAUJA,1.094592,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',2,NO
80601.63284,CUSCO,CANCHIS,'SANTA ANA',1,NO
200101,PIURA,PIURA,PIURA,1.869374,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,NO
130701.879111,'LA LIBERTAD',PACASMAYO,GUADALUPE,1,NO
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',1,NO
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',1,NO
150114,LIMA,LIMA,'LA MOLINA',1,NO
160101,LORETO,MAYNAS,IQUITOS,1,NO
200101,PIURA,PIURA,PIURA,1,NO
170203.372794,'MADRE DE DIOS',MANU,HUEPETUHE,1.320851,NO
150108,LIMA,LIMA,CHORRILLOS,2,NO
150106,LIMA,LIMA,CARABAYLLO,1,NO
150113,LIMA,LIMA,'JESUS MARIA',2,NO
150201,LIMA,BARRANCA,BARRANCA,1,NO
150122,LIMA,LIMA,MIRAFLORES,1,NO
150113,LIMA,LIMA,'JESUS MARIA',2,NO
150111,LIMA,LIMA,'EL AGUSTINO',1,NO
150507.770202,LIMA,CAÑETE,MALA,1.7423,NO
200601.266276,PIURA,SULLANA,SULLANA,2,NO
150605,LIMA,HUARAL,CHANCAY,1,NO
150117,LIMA,LIMA,'LOS OLIVOS',2,NO
150501,LIMA,CAÑETE,'SAN VICENTE DE CAÑETE',1,NO
120901,JUNIN,CHUPACA,CHUPACA,2.831478,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',2,NO
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,2,NO
150118,LIMA,LIMA,LURIGANCHO,1,NO
40124.180201,AREQUIPA,AREQUIPA,SOCABAYA,1.06488,NO
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',1.95864,NO
150120,LIMA,LIMA,'MAGDALENA DEL MAR',1.170559,NO
150142.848991,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',4,NO
150101,LIMA,LIMA,LIMA,1,NO
110107.209144,ICA,ICA,PARCONA,1,NO
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',1,NO
80346.164437,CUSCO,ANTA,WANCHAQ,1.231063,NO
130105,'LA LIBERTAD',TRUJILLO,'LA ESPERANZA',1,NO
150122,LIMA,LIMA,MIRAFLORES,1,NO
220901,'SAN MARTIN','SAN MARTIN',TARAPOTO,1,NO
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,2.447081,NO
150115,LIMA,LIMA,'LA VICTORIA',1,NO
70101,CALLAO,CALLAO,CALLAO,1,NO
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',2,NO
150801,LIMA,HUAURA,HUACHO,1.877459,NO
150136,LIMA,LIMA,'SAN MIGUEL',1,NO
21801,ANCASH,SANTA,CHIMBOTE,1,NO
150201,LIMA,BARRANCA,BARRANCA,1,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,NO
150115,LIMA,LIMA,'LA VICTORIA',1,NO
50549.284138,AYACUCHO,HUANTA,HUANTA,1.070272,NO
70101,CALLAO,CALLAO,CALLAO,1,NO
150108,LIMA,LIMA,CHORRILLOS,1,NO
150101,LIMA,LIMA,LIMA,2.808168,NO
150110,LIMA,LIMA,COMAS,2,NO
10295.35169,AMAZONAS,BAGUA,BAGUA,1,NO
40102,AREQUIPA,AREQUIPA,'ALTO SELVA ALEGRE',1,NO
160353.948906,LORETO,MAYNAS,'SAN JUAN BAUTISTA',1,NO
150105,LIMA,LIMA,BREÑA,2,NO
150108,LIMA,LIMA,CHORRILLOS,1,NO
150108,LIMA,LIMA,CHORRILLOS,2,NO
80101.76449,CUSCO,CUSCO,CUSCO,1.168947,NO
150141,LIMA,LIMA,SURQUILLO,1,NO
120603.911588,JUNIN,SATIPO,MAZAMARI,1,NO
150117,LIMA,LIMA,'LOS OLIVOS',1,NO
100634.128735,HUANUCO,'LEONCIO PRADO',RUPA-RUPA,1,NO
21801,ANCASH,SANTA,CHIMBOTE,1,NO
150113,LIMA,LIMA,'JESUS MARIA',1,NO
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,1,NO
150130,LIMA,LIMA,'SAN BORJA',1,NO
170101.609023,'MADRE DE DIOS',TAMBOPATA,TAMBOPATA,1,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',2,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2.683029,NO
150136,LIMA,LIMA,'SAN MIGUEL',1,NO
150114,LIMA,LIMA,'LA MOLINA',1,NO
150112,LIMA,LIMA,INDEPENDENCIA,1,NO
150111,LIMA,LIMA,'EL AGUSTINO',3,NO
130102,'LA LIBERTAD',TRUJILLO,'EL PORVENIR',1,NO
120114,JUNIN,HUANCAYO,'EL TAMBO',1,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,NO
200606.952865,PIURA,SULLANA,BELLAVISTA,2.445383,NO
40109.797641,AREQUIPA,AREQUIPA,MIRAFLORES,1,NO
150121,LIMA,LIMA,'PUEBLO LIBRE',1,NO
100610.681806,HUANUCO,'LEONCIO PRADO',RUPA-RUPA,1,NO
130401.752888,'LA LIBERTAD',CHEPEN,PACANGA,1,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2,NO
220901,'SAN MARTIN','SAN MARTIN',TARAPOTO,1.167781,NO
150110,LIMA,LIMA,COMAS,1,NO
200111.58853,PIURA,PIURA,'LA UNION',1.748599,NO
150137,LIMA,LIMA,'SANTA ANITA',2.022074,NO
150101,LIMA,LIMA,LIMA,1,NO
140113.802968,LAMBAYEQUE,CHICLAYO,'SANTA ROSA',1.948365,NO
131201.312197,'LA LIBERTAD',VIRU,VIRU,1.817724,NO
150102.038981,LIMA,LIMA,LIMA,1,NO
81211.563488,CUSCO,'LA CONVENCION',URUBAMBA,1.000777,NO
150125,LIMA,LIMA,'PUENTE PIEDRA',1,NO
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',1,NO
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,1,NO
90173.887446,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,1.150366,NO
150111,LIMA,LIMA,'EL AGUSTINO',1,NO
130105,'LA LIBERTAD',TRUJILLO,'LA ESPERANZA',1,NO
190307.989039,PASCO,OXAPAMPA,OXAPAMPA,2.751118,NO
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',1,NO
150134,LIMA,LIMA,'SAN LUIS',1.991852,NO
150114,LIMA,LIMA,'LA MOLINA',2,NO
20235.600593,ANCASH,HUARAZ,INDEPENDENCIA,1.150396,NO
21801,ANCASH,SANTA,CHIMBOTE,2,NO
110273.458418,ICA,CHINCHA,'PUEBLO NUEVO',1.070314,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,NO
70101,CALLAO,CALLAO,CALLAO,1,NO
100101.123733,HUANUCO,HUANUCO,HUANUCO,1,NO
150117,LIMA,LIMA,'LOS OLIVOS',3,NO
220909.900215,'SAN MARTIN','SAN MARTIN','LA BANDA DE SHILCAYO',1.992882,NO
130109.255892,'LA LIBERTAD',TRUJILLO,'VICTOR LARCO HERRERA',1.157859,NO
70101,CALLAO,CALLAO,CALLAO,1,NO
150115,LIMA,LIMA,'LA VICTORIA',1,NO
190144.887804,PASCO,PASCO,OXAPAMPA,1.401689,NO
200803.861494,PIURA,SECHURA,VICE,3.53088,NO
150121,LIMA,LIMA,'PUEBLO LIBRE',1,NO
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,1.432646,NO
80106,CUSCO,CUSCO,SANTIAGO,1,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',1,NO
190104.766429,PASCO,PASCO,OXAPAMPA,2,NO
150122,LIMA,LIMA,MIRAFLORES,1,NO
150134,LIMA,LIMA,'SAN LUIS',1.146455,NO
120603.975318,JUNIN,SATIPO,MAZAMARI,1,NO
40366.448726,AREQUIPA,CAMANA,'NICOLAS DE PIEROLA',2.99747,NO
40110,AREQUIPA,AREQUIPA,MIRAFLORES,1,NO
130102,'LA LIBERTAD',TRUJILLO,'EL PORVENIR',1,NO
150115,LIMA,LIMA,'LA VICTORIA',1.907453,NO
150121,LIMA,LIMA,'PUEBLO LIBRE',2,NO
131201,'LA LIBERTAD',VIRU,VIRU,1.012119,NO
120101,JUNIN,HUANCAYO,HUANCAYO,1,NO
211101,PUNO,'SAN ROMAN',JULIACA,2,NO
21809,ANCASH,SANTA,'NUEVO CHIMBOTE',3.358512,NO
200101,PIURA,PIURA,PIURA,2.365815,NO
80105.458945,CUSCO,CUSCO,'SAN SEBASTIAN',1,NO
150201,LIMA,BARRANCA,BARRANCA,1,NO
150137,LIMA,LIMA,'SANTA ANITA',1.961775,NO
70106,CALLAO,CALLAO,VENTANILLA,1,NO
60801,CAJAMARCA,JAEN,JAEN,2,NO
150117,LIMA,LIMA,'LOS OLIVOS',2,NO
20781.321789,ANCASH,CASMA,YAUTAN,1.197132,NO
21801,ANCASH,SANTA,CHIMBOTE,3,NO
110110.925439,ICA,ICA,PARCONA,1.425299,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,NO
120604,JUNIN,SATIPO,MAZAMARI,1.752821,NO
140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,1,NO
150115,LIMA,LIMA,'LA VICTORIA',1,NO
150118,LIMA,LIMA,LURIGANCHO,1.108548,NO
150110,LIMA,LIMA,COMAS,3,NO
70101,CALLAO,CALLAO,CALLAO,1,NO
120101,JUNIN,HUANCAYO,HUANCAYO,1,NO
150122.248593,LIMA,LIMA,MIRAFLORES,1,NO
150801,LIMA,HUAURA,HUACHO,1.851746,NO
40106.033432,AREQUIPA,AREQUIPA,'JACOBO HUNTER',1,NO
150134,LIMA,LIMA,'SAN LUIS',1,NO
81285.044768,CUSCO,'LA CONVENCION',URUBAMBA,1.000925,NO
130109.07263,'LA LIBERTAD',TRUJILLO,'VICTOR LARCO HERRERA',1,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2,NO
90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,1,NO
100606.7821,HUANUCO,'LEONCIO PRADO',RUPA-RUPA,1,NO
150801,LIMA,HUAURA,HUACHO,2.709001,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',2,NO
150117.145101,LIMA,LIMA,'LOS OLIVOS',3,NO
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,1.192289,NO
130402.396914,'LA LIBERTAD',CHEPEN,PACANGA,1,NO
150110,LIMA,LIMA,COMAS,3,NO
130105,'LA LIBERTAD',TRUJILLO,'LA ESPERANZA',2,NO
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',2.237805,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',2.15344,NO
240112.958977,TUMBES,TUMBES,TUMBES,1.833993,NO
60801,CAJAMARCA,JAEN,JAEN,1.995811,NO
200707.676943,PIURA,TALARA,PARIÑAS,2.952016,NO
10599.645656,AMAZONAS,BAGUA,JAZAN,2.462384,NO
150117,LIMA,LIMA,'LOS OLIVOS',3.415825,NO
110101,ICA,ICA,ICA,1.797213,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,NO
150601,LIMA,HUARAL,HUARAL,1,NO
120114,JUNIN,HUANCAYO,'EL TAMBO',1.196671,NO
150106,LIMA,LIMA,CARABAYLLO,2,NO
21809,ANCASH,SANTA,'NUEVO CHIMBOTE',1,NO
150112,LIMA,LIMA,INDEPENDENCIA,1,NO
150913.827659,LIMA,HUAURA,'SANTA MARIA',1,NO
40126,AREQUIPA,AREQUIPA,YANAHUARA,1.213615,NO
